1760
02/20/18,11403.7
06/07/16,576.6
06/06/16,585.54
06/05/16,574.98
06/04/16,572.73
06/03/16,569.19
06/02/16,537.97
06/01/16,536.92
05/31/16,531.39
05/30/16,533.86
05/29/16,526.23
05/28/16,530.04
05/27/16,473.46
05/26/16,453.38
05/25/16,449.6
05/24/16,445.98
05/23/16,444.15
05/22/16,439.32
05/21/16,443.19
05/20/16,442.68
05/19/16,438.71
05/18/16,454.62
05/17/16,453.78
05/16/16,454.16
05/15/16,457.57
05/14/16,455.67
05/13/16,455.67
05/12/16,454.77
05/11/16,452.73
05/10/16,450.89
05/09/16,460.48
05/08/16,458.55
05/07/16,458.54
05/06/16,459.6
05/05/16,447.98
05/04/16,446.72
05/03/16,450.3
05/02/16,444.67
05/01/16,451.88
04/30/16,448.32
04/29/16,455.1
04/28/16,449.01
04/27/16,444.69
04/26/16,466.09
04/25/16,461.43
04/24/16,458.56
04/23/16,450.28
04/22/16,445.74
04/21/16,449.43
04/20/16,441.39
04/19/16,435.51
04/18/16,428.59
04/17/16,427.4
04/16/16,430.57
04/15/16,429.71
04/14/16,424.28
04/13/16,423.73
04/12/16,425.19
04/11/16,422.48
04/10/16,421.56
04/09/16,419.41
04/08/16,420.35
04/07/16,422.75
04/06/16,423.41
04/05/16,424.03
04/04/16,421.44
04/03/16,420.9
04/02/16,420.87
04/01/16,417.96
03/31/16,416.73
03/30/16,414.82
03/29/16,416.52
03/28/16,424.23
03/27/16,426.76
03/26/16,417.94
03/25/16,417.18
03/24/16,416.39
03/23/16,418.04
03/22/16,418.09
03/21/16,413.31
03/20/16,413.75
03/19/16,410.44
03/18/16,409.55
03/17/16,420.62
03/16/16,417.01
03/15/16,416.83
03/14/16,416.44
03/13/16,414.06
03/12/16,411.62
03/11/16,421.69
03/10/16,417.13
03/09/16,414.86
03/08/16,413.97
03/07/16,414.32
03/06/16,407.71
03/05/16,400.57
03/04/16,410.94
03/03/16,421.65
03/02/16,423.99
03/01/16,435.12
02/29/16,437.7
02/28/16,433.5
02/27/16,432.52
02/26/16,432.15
02/25/16,424.54
02/24/16,424.95
02/23/16,420.74
02/22/16,437.75
02/21/16,438.8
02/20/16,437.16
02/19/16,420.79
02/18/16,422.37
02/17/16,416.32
02/16/16,407.49
02/15/16,400.19
02/14/16,407.23
02/13/16,391.86
02/12/16,384.26
02/11/16,379.65
02/10/16,381.65
02/09/16,376.03
02/08/16,373.45
02/07/16,376.62
02/06/16,376.52
02/05/16,386.55
02/04/16,389.59
02/03/16,369.95
02/02/16,374.45
02/01/16,373.06
01/31/16,368.77
01/30/16,378.25
01/29/16,379.47
01/28/16,380.29
01/27/16,394.97
01/26/16,392.15
01/25/16,391.73
01/24/16,402.97
01/23/16,387.49
01/22/16,382.49
01/21/16,410.26
01/20/16,420.23
